dateTime,powerConsumption,temp,pressure,humidity,wind_speed,weather_main
2021-02-24 05:00:00+09:00,25387,270.475,1001,77,1,clear
2021-02-24 05:30:00+09:00,24384,270.475,1001,77,1,clear
2021-02-24 06:00:00+09:00,22736,269.686,1002,78,0,clear
2021-02-24 06:30:00+09:00,21288,269.686,1002,78,0,clear
2021-02-24 07:00:00+09:00,20266,269.686,1002,78,0,clear
2021-02-24 07:30:00+09:00,19907,270.292,1004,71,2,clear
2021-02-24 08:00:00+09:00,20012,270.292,1004,71,2,clear
2021-02-24 08:30:00+09:00,20379,270.292,1004,71,2,clear
2021-02-24 09:00:00+09:00,20096,274.601,1005,71,1,clear
2021-02-24 09:30:00+09:00,20639,274.601,1005,71,1,clear
2021-02-24 10:00:00+09:00,22252,274.601,1005,71,1,clear
2021-02-24 10:30:00+09:00,23549,284.824,1006,55,1,clear
2021-02-24 11:00:00+09:00,24135,284.824,1006,55,1,clear
2021-02-24 11:30:00+09:00,24715,284.824,1006,55,1,clear
2021-02-24 12:00:00+09:00,24674,285.05065625,1015,52,1,clear
2021-02-24 12:30:00+09:00,23530,285.27734375,1025,50,1,clear
2021-02-24 13:00:00+09:00,23120,281.024,1021,67,1,clear
2021-02-24 13:30:00+09:00,23608,282.744,1035,58,1,clear
2021-02-24 14:00:00+09:00,26449,279.984,1035,68,1,clear
2021-02-24 14:30:00+09:00,28022,277.8761875,1017,69,1,clear
2021-02-24 15:00:00+09:00,29016,275.0075,1021,81,1,clear
2021-02-24 15:30:00+09:00,29573,272.791,1006,84,1,clear
2021-02-24 16:00:00+09:00,29033,272.791,1006,84,1,clear
2021-02-24 16:30:00+09:00,26800,271.229,1006,82,1,clear
2021-02-24 17:00:00+09:00,27072,271.229,1006,82,1,clear
2021-02-24 17:30:00+09:00,24937,271.229,1006,82,1,clear
2021-02-24 18:00:00+09:00,23216,270.664,1005,82,1,clear
2021-02-24 18:30:00+09:00,22542,270.664,1005,82,1,clear
2021-02-24 19:00:00+09:00,22098,270.664,1005,82,1,clear
2021-02-24 19:30:00+09:00,22068,270.277,1006,78,1,clear
2021-02-24 20:00:00+09:00,22277,270.277,1006,78,1,clear
2021-02-24 20:30:00+09:00,23027,270.277,1006,78,1,clear
2021-02-24 21:00:00+09:00,23701,274.43,1007,70,2,clear
2021-02-24 21:30:00+09:00,25836,274.43,1007,70,2,clear
2021-02-24 22:00:00+09:00,27929,274.43,1007,70,2,clear
2021-02-24 22:30:00+09:00,29074,285.595,1007,52,1,clear
2021-02-24 23:00:00+09:00,29073,286.304,1022,44,1,clear
2021-02-24 23:30:00+09:00,29441,285.595,1007,52,1,clear
2021-02-25 00:00:00+09:00,29243,287.2833125,1036,37,1,clear
2021-02-25 00:30:00+09:00,27975,287.5536875,1036,37,1,clear
2021-02-25 01:00:00+09:00,27322,282.42,1037,54,1,clear
2021-02-25 01:30:00+09:00,27159,284.49165625,1036,48,1,clear
2021-02-25 02:00:00+09:00,29047,281.15934375,1036,59,1,clear
2021-02-25 02:30:00+09:00,31969,277.545,1006,81,1,clear
2021-02-25 03:00:00+09:00,33268,275.707,1022,75,1,clear
2021-02-25 03:30:00+09:00,33670,273.587,1007,79,1,clear
2021-02-25 04:00:00+09:00,32428,273.587,1007,79,1,clear
2021-02-25 04:30:00+09:00,29707,272.333,1007,78,1,clear
2021-02-25 05:00:00+09:00,25566,272.333,1007,78,1,clear
2021-02-25 05:30:00+09:00,23586,272.333,1007,78,1,clear
2021-02-25 06:00:00+09:00,22196,271.967,1006,80,1,clear
2021-02-25 06:30:00+09:00,21298,271.967,1006,80,1,clear
2021-02-25 07:00:00+09:00,21147,271.967,1006,80,1,clear
2021-02-25 07:30:00+09:00,21318,271.969,1005,80,2,clouds
2021-02-25 08:00:00+09:00,21676,271.969,1005,80,2,clouds
2021-02-25 08:30:00+09:00,22129,271.969,1005,80,2,clouds
2021-02-25 09:00:00+09:00,22758,275.827,1006,78,2,clear
2021-02-25 09:30:00+09:00,24656,275.827,1006,78,2,clear
2021-02-25 10:00:00+09:00,26456,275.827,1006,78,2,clear
2021-02-25 10:30:00+09:00,26961,287.968,1005,51,2,clear
2021-02-25 11:00:00+09:00,26718,287.968,1005,51,2,clear
2021-02-25 11:30:00+09:00,26804,287.968,1005,51,2,clear
2021-02-25 12:00:00+09:00,26418,287.968,1005,51,2,clear
2021-02-25 12:30:00+09:00,25364,290.323,1003,51,2,clear
2021-02-25 13:00:00+09:00,24772,288.18425,1010,55,2,clear
2021-02-25 13:30:00+09:00,24503,287.5973125,1032,53,2,clear
2021-02-25 14:00:00+09:00,24994,284.6826875,1032,60,2,clear
2021-02-25 14:30:00+09:00,27966,281.768,1003,72,2,clear
2021-02-25 15:00:00+09:00,29696,277.502,1003,79,2,clear
2021-02-25 15:30:00+09:00,29876,277.502,1003,79,2,clear
2021-02-25 16:00:00+09:00,28981,277.502,1003,79,2,clear
2021-02-25 16:30:00+09:00,26865,276.168,1003,78,2,clear
2021-02-25 17:00:00+09:00,25256,276.168,1003,78,2,clear
2021-02-25 17:30:00+09:00,23622,276.168,1003,78,2,clear
2021-02-25 18:00:00+09:00,22608,275.243,1002,77,2,clear
2021-02-25 18:30:00+09:00,22193,275.243,1002,77,2,clear
2021-02-25 19:00:00+09:00,21931,275.243,1002,77,2,clear
2021-02-25 19:30:00+09:00,22197,274.779,1002,75,2,clear
2021-02-25 20:00:00+09:00,24037,274.779,1002,75,2,clear
2021-02-25 20:30:00+09:00,26809,274.779,1002,75,2,clear
2021-02-25 21:00:00+09:00,28318,277.761,1003,74,1,clear
2021-02-25 21:30:00+09:00,29873,277.761,1003,74,1,clear
2021-02-25 22:00:00+09:00,30587,277.761,1003,74,1,clear
2021-02-25 22:30:00+09:00,30774,277.761,1003,74,1,clear
2021-02-25 23:00:00+09:00,30687,288.936,1002,57,1,clear
2021-02-25 23:30:00+09:00,30431,288.936,1002,57,1,clear
2021-02-26 00:00:00+09:00,28743,289.305,1002,55,1,clear
2021-02-26 00:30:00+09:00,28251,289.674,1001,53,1,clear
2021-02-26 01:00:00+09:00,28107,289.742,1001,57,1,clear
2021-02-26 01:30:00+09:00,27910,285.2135,1001,74,1,clear
2021-02-26 02:00:00+09:00,27579,280.685,1002,92,2,clear
2021-02-26 02:30:00+09:00,27420,278.057,1002,89,1,clear
2021-02-26 03:00:00+09:00,28606,275.429,1003,87,1,clear
2021-02-26 03:30:00+09:00,30348,275.429,1018,91,1,clear
2021-02-26 04:00:00+09:00,28192,275.429,1003,87,1,clear
2021-02-26 04:30:00+09:00,26272,274.5185,1018,91,1,clear
2021-02-26 05:00:00+09:00,25071,273.608,1003,86,1,clear
2021-02-26 05:30:00+09:00,23392,273.608,1003,86,1,clear
2021-02-26 06:00:00+09:00,21990,273.553,1003,84,2,clear
2021-02-26 06:30:00+09:00,21184,273.553,1003,84,2,clear
2021-02-26 07:00:00+09:00,20780,273.553,1003,84,2,clear
2021-02-26 07:30:00+09:00,20311,273.614,1002,84,1,clear
2021-02-26 08:00:00+09:00,20254,273.614,1002,84,1,clear
2021-02-26 08:30:00+09:00,19966,273.614,1002,84,1,clear
2021-02-26 09:00:00+09:00,20798,277.061,1002,83,1,clear
2021-02-26 09:30:00+09:00,22480,277.061,1002,83,1,clear
2021-02-26 10:00:00+09:00,23836,276.909,1001,84,1,clear
2021-02-26 10:30:00+09:00,24431,286.983,1001,68,1,clear
2021-02-26 11:00:00+09:00,,286.983,1001,68,1,clear
2021-02-26 11:30:00+09:00,,286.983,1001,68,1,clear
2021-02-26 12:00:00+09:00,,288.058,998,63,1,clear
2021-02-26 12:30:00+09:00,,287.702,1013,64,1,clear
2021-02-26 13:00:00+09:00,,284.912,1010,76,1,clear
2021-02-26 13:30:00+09:00,,284.96165625,1028,76,1,clear
2021-02-26 14:00:00+09:00,21890,282.57734375,1028,86,1,clear
2021-02-26 14:30:00+09:00,22050,278.664,1005,84,1,clear
2021-02-26 15:00:00+09:00,22860,275.77,998,91,0,clear
2021-02-26 15:30:00+09:00,25606,275.77,998,91,0,clear
2021-02-26 16:00:00+09:00,25383,275.77,998,91,0,clear
2021-02-26 16:30:00+09:00,23824,274.8905,997,88,1,clear
2021-02-26 17:00:00+09:00,23713,274.011,996,86,1,clear
2021-02-26 17:30:00+09:00,22356,274.011,996,86,1,clear
2021-02-26 18:00:00+09:00,21548,273.142,995,86,1,clear
2021-02-26 18:30:00+09:00,21173,273.142,995,86,1,clear
2021-02-26 19:00:00+09:00,21044,273.142,995,86,1,clear
2021-02-26 19:30:00+09:00,21620,273.142,995,86,1,clear
2021-02-26 20:00:00+09:00,23435,272.325,995,86,1,clear
2021-02-26 20:30:00+09:00,25887,272.325,995,86,1,clear
2021-02-26 21:00:00+09:00,28458,272.325,995,86,1,clear
2021-02-26 21:30:00+09:00,29710,275.545,995,90,1,clear
2021-02-26 22:00:00+09:00,30889,275.545,995,90,1,clear
2021-02-26 22:30:00+09:00,31411,275.545,995,90,1,clear
2021-02-26 23:00:00+09:00,31949,285.676,995,68,1,clear
2021-02-26 23:30:00+09:00,32080,285.676,995,68,1,clear
2021-02-27 00:00:00+09:00,31195,286.4,994,66,1,clear
2021-02-27 00:30:00+09:00,30544,287.124,994,64,0,clear
2021-02-27 01:00:00+09:00,30593,287.124,994,64,0,clear
2021-02-27 01:30:00+09:00,30801,283.237,995,79,0,clear
2021-02-27 02:00:00+09:00,30483,279.35,995,94,1,clear
2021-02-27 02:30:00+09:00,30149,279.973,995,96,1,clouds
2021-02-27 03:00:00+09:00,30122,278.3905,996,95,1,clouds
2021-02-27 03:30:00+09:00,30749,276.808,996,94,1,clouds
2021-02-27 04:00:00+09:00,29980,276.808,1011,96,1,clouds
2021-02-27 04:30:00+09:00,27423,278.16334375,997,95,1,clouds
2021-02-27 05:00:00+09:00,30520,278.841,997,96,1,clouds
2021-02-27 05:30:00+09:00,28486,278.841,997,96,1,clouds
2021-02-27 06:00:00+09:00,27028,278.841,997,96,1,clouds
2021-02-27 06:30:00+09:00,26250,279.626,998,99,1,rain
2021-02-27 07:00:00+09:00,25840,279.626,998,99,1,rain
2021-02-27 07:30:00+09:00,26023,279.626,998,99,1,rain
2021-02-27 08:00:00+09:00,26994,278.987,998,96,2,clouds
2021-02-27 08:30:00+09:00,28627,278.987,998,96,2,clouds
2021-02-27 09:00:00+09:00,31017,278.987,998,96,2,clouds
2021-02-27 09:30:00+09:00,33278,278.0316875,1029,90,1,rain
2021-02-27 10:00:00+09:00,34223,278.77334375,1030,86,2,rain
2021-02-27 10:30:00+09:00,34798,281.3868125,1011,83,1,rain
2021-02-27 11:00:00+09:00,35537,281.8165,1015,79,1,rain
2021-02-27 11:30:00+09:00,35754,284.118,1000,77,1,clear
2021-02-27 12:00:00+09:00,35607,284.3325,1007,75,1,rain
2021-02-27 12:30:00+09:00,36022,284.11334375,1030,72,1,rain
2021-02-27 13:00:00+09:00,36068,284.5446875,1030,72,1,rain
2021-02-27 13:30:00+09:00,36197,281.38,1031,85,1,rain
2021-02-27 14:00:00+09:00,35741,283.01,1030,80,1,rain
2021-02-27 14:30:00+09:00,35190,281.044,1030,88,1,rain
2021-02-27 15:00:00+09:00,34472,280.3815,1031,87,1,clouds
2021-02-27 15:30:00+09:00,33718,278.85,1032,93,1,clouds
2021-02-27 16:00:00+09:00,32699,278.25,1032,94,1,clouds
2021-02-27 16:30:00+09:00,30479,277.85,1033,94,1,clouds
2021-02-27 17:00:00+09:00,26790,277.45,1033,95,2,clouds
2021-02-27 17:30:00+09:00,25148,279.85,1033,94,2,clouds
2021-02-27 18:00:00+09:00,23891,278.95,1033,94,1,clouds
2021-02-27 18:30:00+09:00,23048,278.05,1033,95,1,clouds
2021-02-27 19:00:00+09:00,22589,277.25,1034,95,1,clouds
2021-02-27 19:30:00+09:00,22363,276.75,1034,95,1,clouds
2021-02-27 20:00:00+09:00,22553,276.45,1034,96,1,clouds
2021-02-27 20:30:00+09:00,22545,276.05,1034,95,1,clear
2021-02-27 21:00:00+09:00,24044,275.55,1035,95,1,clear
2021-02-27 21:30:00+09:00,25934,275.15,1036,95,1,clear
2021-02-27 22:00:00+09:00,27666,278.35,1037,95,2,clear
2021-02-27 22:30:00+09:00,28450,282.05,1037,82,2,clear
2021-02-27 23:00:00+09:00,28883,284.25,1037,68,2,clear
2021-02-27 23:30:00+09:00,29331,285.55,1037,65,1,clear
2021-02-28 00:00:00+09:00,29028,286.85,1036,54,1,clear
2021-02-28 00:30:00+09:00,28239,287.75,1036,52,1,clear
2021-02-28 01:00:00+09:00,27870,289.05,1037,46,3,clear
2021-02-28 01:30:00+09:00,27656,286.675,1037,55,2,clear
2021-02-28 02:00:00+09:00,27509,283.982,1037,69,1,clear
2021-02-28 02:30:00+09:00,27546,281.766,1038,76,1,clear
2021-02-28 03:00:00+09:00,27580,279.55,1038,84,1,clear
2021-02-28 03:30:00+09:00,28224,278.85,1038,84,6,clear
2021-02-28 04:00:00+09:00,28223,281.05,1039,72,3,clear
2021-02-28 04:30:00+09:00,26438,280.25,1040,79,6,clear
2021-02-28 05:00:00+09:00,27487,278.85,1040,80,1,clear
2021-02-28 05:30:00+09:00,25752,277.75,1040,82,1,clear
2021-02-28 06:00:00+09:00,24762,276.95,1040,83,1,clear
2021-02-28 06:30:00+09:00,24190,277.45,1040,77,1,clear
2021-02-28 07:00:00+09:00,23842,278.95,1041,70,1,clear
2021-02-28 07:30:00+09:00,24032,277.05,1041,76,1,clear
2021-02-28 08:00:00+09:00,25967,277,1041,76,1,clear
2021-02-28 08:30:00+09:00,28268,276.95,1041,77,1,clear
2021-02-28 09:00:00+09:00,29983,276.6,1041,77,1,clear
2021-02-28 09:30:00+09:00,31934,276.25,1042,78,1,clear
2021-02-28 10:00:00+09:00,33327,276.545,1042,77,1,clear
2021-02-28 10:30:00+09:00,34146,284.85,1042,53,2,clear
2021-02-28 11:00:00+09:00,35042,282.295,1041,60,2,clear
2021-02-28 11:30:00+09:00,35526,287.75,1041,45,3,clear
2021-02-28 12:00:00+09:00,34581,289.35,1040,41,4,clear
2021-02-28 12:30:00+09:00,33794,290.95,1039,37,6,clear
2021-02-28 13:00:00+09:00,33770,289.956,1039,43,4,clear
2021-02-28 13:30:00+09:00,33698,286.82040625,1040,55,4,clear
2021-02-28 14:00:00+09:00,33156,286.1833125,1040,61,1,clear
2021-02-28 14:30:00+09:00,32442,283.40465625,1040,72,1,clear
2021-02-28 15:00:00+09:00,32386,285.278,1040,56,1,clear
2021-02-28 15:30:00+09:00,33978,284.05,1040,59,1,clear
2021-02-28 16:00:00+09:00,31422,280.163,1040,70,1,clear
2021-02-28 16:30:00+09:00,28827,280.26040625,1039,70,1,clear
2021-02-28 17:00:00+09:00,24901,275.7093125,1039,83,1,clear
2021-02-28 17:30:00+09:00,23507,275.14265625,1039,85,1,clear
2021-02-28 18:00:00+09:00,22591,280.5315,1038,63,1,clear
2021-02-28 18:30:00+09:00,22179,281.95,1038,57,1,clear
2021-02-28 19:00:00+09:00,22027,278.147,1037,72,1,clear
2021-02-28 19:30:00+09:00,22428,284.15,1036,45,8,clear
2021-02-28 20:00:00+09:00,24363,279.797,1035,64,3,clear
2021-02-28 20:30:00+09:00,27892,285.25,1034,41,6,clear
2021-02-28 21:00:00+09:00,29337,285.75,1034,37,4,clear
2021-02-28 21:30:00+09:00,29953,286.25,1034,34,3,clear
2021-02-28 22:00:00+09:00,30454,282.5835,1034,49,2,clear
2021-02-28 22:30:00+09:00,30858,285.75,1034,43,1,clear
2021-02-28 23:00:00+09:00,31451,284.8835,1034,47,5,clear
2021-02-28 23:30:00+09:00,31220,290.85,1033,30,8,clear
2021-03-01 00:00:00+09:00,30460,292.4,1031,28,12,clear
2021-03-01 00:30:00+09:00,29838,293.95,1030,26,17,clear
2021-03-01 01:00:00+09:00,29783,292.681,1030,38,9,clear
2021-03-01 01:30:00+09:00,29931,294.85,1028,25,3,clear
2021-03-01 02:00:00+09:00,29640,291.231,1029,43,3,clear
2021-03-01 02:30:00+09:00,29952,291.05,1028,36,6,clear
2021-03-01 03:00:00+09:00,32246,290.9,1028,35,7,clear
2021-03-01 03:30:00+09:00,31902,290.75,1028,34,8,clear
2021-03-01 04:00:00+09:00,28692,290.15,1027,32,5,clear
2021-03-01 04:30:00+09:00,26221,289.55,1027,31,3,clear
2021-03-01 05:00:00+09:00,22462,289,1027,31,8,clear
2021-03-01 05:30:00+09:00,21035,288.45,1026,32,12,clear
2021-03-01 06:00:00+09:00,19979,288.05,1026,31,17,clear
2021-03-01 06:30:00+09:00,19391,287.65,1025,30,22,clear
2021-03-01 07:00:00+09:00,19128,280.946,1026,59,11,clear
2021-03-01 07:30:00+09:00,19201,288.15,1025,24,4,clear
2021-03-01 08:00:00+09:00,19406,279.996,1026,58,5,clear
2021-03-01 08:30:00+09:00,19502,285.75,1025,28,11,clear
2021-03-01 09:00:00+09:00,20184,284.95,1026,31,9,clear
2021-03-01 09:30:00+09:00,22123,284.15,1026,34,8,clear
2021-03-01 10:00:00+09:00,23591,285.55,1028,38,2,clear
2021-03-01 10:30:00+09:00,24240,286.65,1028,39,2,clear
2021-03-01 11:00:00+09:00,24273,288.25,1028,37,4,clear
2021-03-01 11:30:00+09:00,24715,289.35,1027,36,8,clouds
2021-03-01 12:00:00+09:00,24479,291.05,1026,33,8,clear
2021-03-01 12:30:00+09:00,23379,293.05,1025,33,3,clear
2021-03-01 13:00:00+09:00,23039,293.95,1026,32,3,clear
2021-03-01 13:30:00+09:00,23051,293.25,1027,35,3,clear
2021-03-01 14:00:00+09:00,25261,290.35,1028,45,8,clouds
2021-03-01 14:30:00+09:00,26522,285.741,1030,59,4,clear
2021-03-01 15:00:00+09:00,27125,286.08334375,1030,59,3,clear
2021-03-01 15:30:00+09:00,27027,283.95,1031,66,1,clear
2021-03-01 16:00:00+09:00,25891,281.55,1032,73,1,clear
2021-03-01 16:30:00+09:00,23942,280.55,1033,76,1,clear
2021-03-01 17:00:00+09:00,27087,279.95,1033,79,1,clear
2021-03-01 17:30:00+09:00,25274,279.25,1034,84,1,clear
2021-03-01 18:00:00+09:00,24123,278.95,1034,86,1,clear
2021-03-01 18:30:00+09:00,23628,278.95,1034,86,1,clouds
2021-03-01 19:00:00+09:00,23574,279.45,1034,88,1,clouds
2021-03-01 19:30:00+09:00,24072,279.75,1033,91,1,clouds
2021-03-01 20:00:00+09:00,26789,279.35,1033,93,2,clouds
2021-03-01 20:30:00+09:00,31513,279.25,1034,94,2,clouds
2021-03-01 21:00:00+09:00,34048,278.25,1034,94,2,clouds
2021-03-01 21:30:00+09:00,34878,281.95,1034,88,3,clouds
2021-03-01 22:00:00+09:00,35095,283.35,1035,84,3,clouds
2021-03-01 22:30:00+09:00,34590,284.55,1035,82,1,clouds
2021-03-01 23:00:00+09:00,34349,286.15,1034,76,4,clouds
2021-03-01 23:30:00+09:00,34148,286.95,1033,70,1,clouds
2021-03-02 00:00:00+09:00,32886,288.05,1032,65,4,clouds
2021-03-02 00:30:00+09:00,32424,288.65,1031,62,4,clear
2021-03-02 01:00:00+09:00,32504,289.65,1030,60,4,clear
2021-03-02 01:30:00+09:00,33511,287.75,1030,72,1,clear
2021-03-02 02:00:00+09:00,35898,285.85,1030,80,3,clouds
2021-03-02 02:30:00+09:00,36617,284.55,1031,85,1,clouds
2021-03-02 03:00:00+09:00,36706,282.85,1031,88,1,clouds
2021-03-02 03:30:00+09:00,35825,281.85,1031,91,1,clouds
2021-03-02 04:00:00+09:00,32934,282.05,1030,92,1,clouds
2021-03-02 04:30:00+09:00,29697,282.05,1030,90,1,clouds
2021-03-02 05:00:00+09:00,28035,282.05,1030,88,1,clouds
2021-03-02 05:30:00+09:00,25752,281.05,1029,90,1,clouds
2021-03-02 06:00:00+09:00,24519,279.75,1028,87,1,clouds
2021-03-02 06:30:00+09:00,23913,279.35,1028,79,1,clouds
2021-03-02 07:00:00+09:00,23878,278.65,1028,81,1,clouds
2021-03-02 07:30:00+09:00,24447,278.65,1027,79,1,clouds
2021-03-02 08:00:00+09:00,27029,278.75,1026,77,1,clouds
2021-03-02 08:30:00+09:00,31926,278.95,1026,76,1,clouds
2021-03-02 09:00:00+09:00,35353,278.95,1026,75,1,clouds
2021-03-02 09:30:00+09:00,36290,277.15,1027,82,2,clouds
2021-03-02 10:00:00+09:00,36614,279.35,1027,76,2,clouds
2021-03-02 10:30:00+09:00,36298,283.95,1027,62,6,clouds
2021-03-02 11:00:00+09:00,35647,287.55,1026,53,11,clear
2021-03-02 11:30:00+09:00,35174,289.45,1025,48,6,clear
2021-03-02 12:00:00+09:00,33897,290.95,1024,42,9,clear
2021-03-02 12:30:00+09:00,33285,291.75,1023,36,25,clear
2021-03-02 13:00:00+09:00,33032,292.35,1022,36,9,clear
2021-03-02 13:30:00+09:00,33544,292.35,1022,36,4,clear
2021-03-02 14:00:00+09:00,35946,290.35,1022,41,1,clear
2021-03-02 14:30:00+09:00,37555,289.85,1023,40,1,clear
2021-03-02 15:00:00+09:00,37606,289.05,1023,40,6,clear
2021-03-02 15:30:00+09:00,36833,287.35,1024,45,3,clear
2021-03-02 16:00:00+09:00,33974,283.95,1024,74,3,clear
2021-03-02 16:30:00+09:00,30735,285.75,1024,56,3,clear
2021-03-02 17:00:00+09:00,28059,286.85,1024,50,8,clear
2021-03-02 17:30:00+09:00,25766,285.45,1024,53,4,clear
2021-03-02 18:00:00+09:00,24497,285.55,1024,52,8,clear
2021-03-02 18:30:00+09:00,23889,284.35,1024,56,11,clear
2021-03-02 19:00:00+09:00,23894,284.85,1024,56,3,clear
2021-03-02 19:30:00+09:00,24440,285.35,1024,55,6,clear
2021-03-02 20:00:00+09:00,27042,285.45,1024,55,4,clouds
2021-03-02 20:30:00+09:00,31800,284.15,1024,59,1,clouds
2021-03-02 21:00:00+09:00,35152,283.85,1024,61,11,clouds
2021-03-02 21:30:00+09:00,35955,284.25,1025,58,4,clear
2021-03-02 22:00:00+09:00,36441,284.85,1025,57,4,clear
2021-03-02 22:30:00+09:00,36050,285.45,1026,58,11,clear
2021-03-02 23:00:00+09:00,35563,286.95,1026,56,12,clear
2021-03-02 23:30:00+09:00,35188,289.05,1025,47,11,clear
2021-03-03 00:00:00+09:00,33911,290.75,1024,38,12,clear
2021-03-03 00:30:00+09:00,33324,291.95,1023,37,1,clear
2021-03-03 01:00:00+09:00,33332,291.35,1023,41,4,clear
2021-03-03 01:30:00+09:00,33813,291.65,1023,40,1,clear
2021-03-03 02:00:00+09:00,36116,290.45,1023,39,1,clear
2021-03-03 02:30:00+09:00,37537,288.25,1023,45,2,clear
2021-03-03 03:00:00+09:00,37635,288.35,1024,41,1,clear
2021-03-03 03:30:00+09:00,36811,284.15,1024,74,1,clear
2021-03-03 04:00:00+09:00,33941,281.65,1024,75,0,clear
2021-03-03 04:30:00+09:00,30632,280.55,1024,84,0,clear
2021-03-03 05:00:00+09:00,27867,279.75,1024,81,1,clear
2021-03-03 05:30:00+09:00,25619,279.05,1024,78,1,clear
2021-03-03 06:00:00+09:00,24271,279.55,1023,74,1,clear
2021-03-03 06:30:00+09:00,23942,279.35,1022,74,1,clear
2021-03-03 07:00:00+09:00,23764,280.95,1022,68,1,clear
2021-03-03 07:30:00+09:00,24487,279.85,1021,71,1,clear
2021-03-03 08:00:00+09:00,26921,280.45,1020,72,1,clear
2021-03-03 08:30:00+09:00,31610,279.85,1020,73,1,clear
2021-03-03 09:00:00+09:00,34806,280.25,1020,73,1,clear
2021-03-03 09:30:00+09:00,35817,281.95,1020,65,1,clear
2021-03-03 10:00:00+09:00,36262,285.55,1020,54,1,clear
2021-03-03 10:30:00+09:00,35998,287.05,1020,50,3,clear
2021-03-03 11:00:00+09:00,35541,288.75,1019,46,3,clear
2021-03-03 11:30:00+09:00,35242,290.25,1018,43,6,clear
2021-03-03 12:00:00+09:00,34030,291.05,1017,38,12,clear
2021-03-03 12:30:00+09:00,33575,291.05,1016,36,6,clear
2021-03-03 13:00:00+09:00,33639,291.55,1015,37,20,clear
2021-03-03 13:30:00+09:00,34153,291.95,1014,38,3,clear
2021-03-03 14:00:00+09:00,36204,290.75,1014,41,9,clear
2021-03-03 14:30:00+09:00,37471,289.282,1014,46,7,clear
2021-03-03 15:00:00+09:00,37301,288.854,1013,48,7,clouds
2021-03-03 15:30:00+09:00,36327,287.2126875,1013,54,5,clouds
2021-03-03 16:00:00+09:00,33850,286.6113125,1013,57,4,clouds
2021-03-03 16:30:00+09:00,30739,286.2915,1012,56,5,clouds
2021-03-03 17:00:00+09:00,28344,285.59634375,1012,60,4,clouds
2021-03-03 17:30:00+09:00,26121,285.1826875,1012,61,5,clouds
2021-03-03 18:00:00+09:00,24685,286.75,1011,55,3,clouds
2021-03-03 18:30:00+09:00,24149,287.05,1011,53,4,clouds
2021-03-03 19:00:00+09:00,24032,286.65,1010,54,9,clouds
2021-03-03 19:30:00+09:00,24563,285.95,1009,58,6,clouds
2021-03-03 20:00:00+09:00,27027,285.25,1009,61,6,clouds
2021-03-03 20:30:00+09:00,31520,284.55,1009,64,6,clouds
2021-03-03 21:00:00+09:00,34644,285.45,1008,63,3,clouds
2021-03-03 21:30:00+09:00,35664,285.35,1009,68,4,clouds
2021-03-03 22:00:00+09:00,36345,285.25,1009,65,9,clouds
2021-03-03 22:30:00+09:00,36337,284.75,1011,62,3,clouds
2021-03-03 23:00:00+09:00,35957,284.35,1012,55,27,clouds
2021-03-03 23:30:00+09:00,35585,284.35,1012,52,8,clouds
2021-03-04 00:00:00+09:00,34324,284.95,1012,49,30,clouds
2021-03-04 00:30:00+09:00,33779,285.05,1012,51,4,clear
2021-03-04 01:00:00+09:00,33462,285.85,1012,43,11,clear
2021-03-04 01:30:00+09:00,33786,286.05,1012,37,6,clear
2021-03-04 02:00:00+09:00,35635,284.421,1013,41,9,clear
2021-03-04 02:30:00+09:00,36823,283.55,1015,42,11,clear
2021-03-04 03:00:00+09:00,36671,282.85,1016,46,4,clear
2021-03-04 03:30:00+09:00,36017,282.35,1017,48,3,clear
2021-03-04 04:00:00+09:00,33849,281.95,1017,50,11,clear
2021-03-04 04:30:00+09:00,31245,281.45,1018,54,6,clear
2021-03-04 05:00:00+09:00,28891,280.65,1018,58,12,clear
2021-03-04 05:30:00+09:00,26784,280.55,1019,62,1,clear
2021-03-04 06:00:00+09:00,25085,280.05,1019,64,4,clear
2021-03-04 06:30:00+09:00,24088,279.45,1020,66,4,clear
2021-03-04 07:00:00+09:00,23653,279.05,1020,69,6,clear
2021-03-04 07:30:00+09:00,23541,279.25,1020,65,3,clear
2021-03-04 08:00:00+09:00,24027,278.95,1020,62,3,clear
2021-03-04 08:30:00+09:00,25469,278.35,1020,64,12,clear
2021-03-04 09:00:00+09:00,27122,278.05,1021,63,9,clear
2021-03-04 09:30:00+09:00,29982,278.25,1021,60,8,clear
2021-03-04 10:00:00+09:00,32227,279.85,1021,54,1,clear
2021-03-04 10:30:00+09:00,32482,281.85,1022,49,4,clear
2021-03-04 11:00:00+09:00,31865,283.25,1022,45,3,clear
2021-03-04 11:30:00+09:00,31661,284.25,1022,40,2,clear
2021-03-04 12:00:00+09:00,30896,284.85,1021,38,6,clear
2021-03-04 12:30:00+09:00,29727,286.25,1020,36,2,clear
2021-03-04 13:00:00+09:00,29041,286.75,1020,33,1,clear
2021-03-04 13:30:00+09:00,29193,286.45,1020,34,3,clear
2021-03-04 14:00:00+09:00,31622,285.65,1020,36,1,clear
2021-03-04 14:30:00+09:00,33276,279.95,1020,56,1,clear
2021-03-04 15:00:00+09:00,33867,278.35,1020,61,1,clear
2021-03-04 15:30:00+09:00,33743,280.95,1021,44,3,clear
2021-03-04 16:00:00+09:00,32326,280.05,1021,45,3,clear
